Customer ID,,Name,Age,SSN,Occupation,Annual Income,,Num Bank Accounts,Num Credit Card,Interest Rate,Num of Loan,Type of Loan,Delay from due date,Num of Delayed Payment,Changed Credit Limit,Num Credit Inquiries,CreditAbove StandardMix,Outstanding Debt,Credit Utilization Ratio,,,Total EMI per month,Amount invested monthly,Payment Behaviour,Monthly Balance,,Monthly_In_Hand_Salary,Credit History Age (Months)
CUS 0x8cd2,,Sinnerd,28,147-87-8973,Mechanic,64720.9,,4,4,2,3,"Home Equity Loan, Payday Loan, and Personal Loan",11,1,0.68,6,Good,1425.1,25.99,,,112.18,161.3,High spent Medium value payments,532.47,,4854.07,403
CUS 0x931c,,Hubbardy,20,183-55-0659,Doctor,19549.47,,3,7,25,7,"Payday Loan, Personal Loan, Home Equity Loan, Payday Loan, Not Specified, Home Equity Loan, and Payday Loan",16,12,12.05,5,Standard,1924.26,30.68,,,79234,174.05,Low spent Large value payments,198.8,,1466.21,156
CUS 0x931c,,Hubbardy,20,183-55-0659,Doctor,19549.47,,3,7,25,7,"Payday Loan, Personal Loan, Home Equity Loan, Payday Loan, Not Specified, Home Equity Loan, and Payday Loan",16,14,12.05,5,Standard,1924.26,23.75,,,86.86,35.62, Data Missing,317.24,,1466.21,157
CUS 0x931c,,Hubbardy,20,183-55-0659,Doctor,19549.47,,3,7,25,7,"Payday Loan, Personal Loan, Home Equity Loan, Payday Loan, Not Specified, Home Equity Loan, and Payday Loan",19,14,12.05,5,Standard,1924.26,33.87,,,86.86,30.37,High spent Medium value payments,322.49,,1466.21,158
CUS 0x931c,,Hubbardy,20,183-55-0659,Doctor,19549.47,,3,7,25,7,"Payday Loan, Personal Loan, Home Equity Loan, Payday Loan, Not Specified, Home Equity Loan, and Payday Loan",16,14,12.05,5,Standard,1924.26,39.4,,,86.86,97.89,High spent Small value payments,264.97,,1466.21,159
CUS 0xac0c,,Ghoshg,43,187-25-3679,Entrepreneur,63876.28,,6,5,27,5,"Not Specified, Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",32,23,23.51,16,Bad,3886.33,29.11,,,160.2,200.64,High spent Medium value payments,421.66,,4790.72,
CUS 0xac0c,,Ghoshg,43,187-25-3679,Entrepreneur,63876.28,,6,5,27,5,"Not Specified, Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",32,Data Missing,18.51,16,Bad,3886.33,40.94,,,160.2,136.02, Data Missing,506.28,,4790.72,17
CUS 0xac0c,,Ghoshg,43,187-25-3679,Entrepreneur,63876.28,,6,5,27,5,"Not Specified, Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",32,26,29.51,16,Bad,3886.33,39.83,,,160.2,60.37, Data Missing,561.92,,4790.72,18
CUS 0xac0c,,Ghoshg,43,187-25-3679,Entrepreneur,63876.28,,6,5,27,5,"Not Specified, Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",32,Data Missing,23.51,16,Bad,3886.33,35.99,,,160.2,359.94,Low spent Small value payments,302.36,,4790.72,19
CUS 0x4b8,,Danielp,32,587-15-5826,Accountant,27269.1,,3,3,9,1,Auto Loan,26,12,11.1,3,Above Standard,1487.56,30.34,,,19.62,89.34,High spent Medium value payments,384.78,,2045.18,245
CUS 0x4b8,,Danielp,32,587-15-5826,Accountant,27269.1,,3,3,9,1,Auto Loan,29,11,16.1,3,Standard,1487.56,33.18,,,43859,320.97,Low spent Small value payments,193.15,,2045.18,246
CUS 0x4b8,,Danielp,32,587-15-5826,Accountant,27269.1,,3,3,9,1,Auto Loan,29,13,11.1,3,Standard,1487.56,38.69,,,19.62,149.94,High spent Small value payments,334.18,,2045.18,
CUS 0x4b8,,Danielp,32,587-15-5826,Accountant,27269.1,,3,3,9,1,Auto Loan,29,11,11.1,3,Standard,1487.56,34.76,,,19.62,27.51,High spent Large value payments,436.61,,2045.18,248
CUS 0x8cd4,,Armstrongm,52,776-50-5932,Lawyer,20871.24,,3,5,6,0,,13,11,-2.05,Data Missing,Good,364.42,38.03,,,0,10000,High spent Medium value payments,366.41,,1565.34,190
CUS 0x8cd4,,Armstrongm,52,776-50-5932,Lawyer,20871.24,,3,5,6,0,,13,11,8.95,Data Missing,Good,364.42,33.75,,,0,64.25,Low spent Large value payments,387.58,,1565.34,191
CUS 0x8cd4,,Armstrongm,52,776-50-5932,       ,20871.24,,3,5,6,0,,13,13,2.95,1,Above Standard,364.42,24.69,,,0,33.19, Data Missing,388.64,,1565.34,192
CUS 0x8cd4,,Armstrongm,52,776-50-5932,Lawyer,20871.24,,3,5,6,0,,13,11,2.95,1,Good,364.42,40.35,,,0,56.55,High spent Medium value payments,375.28,,1565.34,193
CUS 0x11b7,,Cremern,28,440-53-1294,Teacher,70099.04,,1,1,10,3,"Mortgage Loan, Personal Loan, and Student Loan",5,6,9.85,5,Above Standard,498.61,22.96,,,790.34,623.46,Low spent Medium value payments,143.48,,5257.43,293
CUS 0x11b7,,Cremern,28,440-53-1294,Teacher,70099.04,,1,1,10,3,"Mortgage Loan, Personal Loan, and Student Loan",5,7,14.85,5,Good,498.61,35.06,,,790.34,43.65,High spent Large value payments,683.29,,5257.43,294
CUS 0x11b7,,Cremern,28,440-53-1294,Teacher,70099.04,,1,1,10,3,"Mortgage Loan, Personal Loan, and Student Loan",5,6,9.85,5,Good,498.61,27.15,,,790.34,80.83,High spent Large value payments,646.11,,5257.43,295
CUS 0x11b7,,Cremern,28,440-53-1294,Teacher,70099.04,,1,1,10,3,"Mortgage Loan, Personal Loan, and Student Loan",4,9,13.85,5,Good,498.61,29.11,,,790.34,130.92,High spent Medium value payments,606.02,,5257.43,296
CUS 0x78db,,"""Michaelg",34,Data MIssing,Accountant,97505.64,,3,5,1,0,,22,4,8.56,5,Good,295.22,42.65,,,0,183.17,High spent Large value payments,891.18,,7312.92,193
CUS 0x78db,,Data MIssing,47,242-15-2966,Accountant,97505.64,,3,5,1,0,,22,1,8.56,5,Above Standard,295.22,25.13,,,713.21,10000,High spent Medium value payments,806.32,,7312.92,194
CUS 0x78db,,"""Michaelg",48,242-15-2966,Accountant,97505.64,,3,5,1,0,,27,4,8.56,5,Good,295.22,34.37,,,713.21,59.16, Data Missing,1015.19,,7312.92,195
CUS 0x78db,,"""Michaelg",48,242-15-2966,Accountant,97505.64,,3,5,1,0,,22,4,8.56,5,Good,295.22,41.85,,,713.21,98.05,High spent Medium value payments,986.29,,7312.92,196
CUS 0x4a9b,,Mattm,19,873-48-7202,Manager,9734.325,,7,9,31,4,"Credit-Builder Loan, Student Loan, Payday Loan, and Payday Loan",61,19,1.21,11,Bad,2558.01,31.3,,,17.85,60.87,Low spent Small value payments,298.9,,730.07,166
CUS 0x4a9b,,Mattm,19,873-48-7202,Manager,9734.325,,7,9,31,4,"Credit-Builder Loan, Student Loan, Payday Loan, and Payday Loan",61,19,4.21,11,Bad,2558.01,38.04,,,17.85,44.98,Low spent Small value payments,314.78,,730.07,167
CUS 0x4a9b,,Mattm,19,873-48-7202,Manager,9734.325,,7,9,31,4,"Credit-Builder Loan, Student Loan, Payday Loan, and Payday Loan",61,19,1.21,11,Bad,2558.01,29.56,,,17.85,44.64,Low spent Medium value payments,305.13,,730.07,168
CUS 0x4a9b,,Mattm,19,873-48-7202,Manager,9734.325,,7,9,31,4,"Credit-Builder Loan, Student Loan, Payday Loan, and Payday Loan",61,19, ,13,Bad,2558.01,23.76,,,17.85,39.97,Low spent Large value payments,299.79,,730.07,169
CUS 0x834f,,Berginv,54,893-19-7441,Accountant,35554.04,,2,7,9,4,"Auto Loan, Mortgage Loan, Personal Loan, and Not Specified",17,-2,7.92,6,Good,89.93,31.27,,,76.63,269.96,Low spent Small value payments,253.1,,2666.55,381
CUS 0x834f,,Berginv,54,893-19-7441,Accountant,35554.04,,2,7,9,4,"Auto Loan, Mortgage Loan, Personal Loan, and Not Specified",17,Data Missing,2.92,6,Good,89.93,33.14,,,76.63,192.99, Data Missing,320.06,,2666.55,382
CUS 0x834f,,Data MIssing,54,893-19-7441,Accountant,35554.04,,2,7,9,4,"Auto Loan, Mortgage Loan, Personal Loan, and Not Specified",17,1,7.92,6,Good,89.93,31.4,,,76.63,85.18,Low spent Large value payments,417.88,,2666.55,383
CUS 0x834f,,Berginv,54,893-19-7441,Accountant,35554.04,,2,7,9,4,"Auto Loan, Mortgage Loan, Personal Loan, and Not Specified",15,1,7.92,6,Good,89.93,39.68,,,76.63,104.03,Low spent Large value payments,399.03,,2666.55,384
CUS 0x9510,,Data MIssing,33,754-01-5850,Engineer,79772.04,,4,4,19,3,"Student Loan, Credit-Builder Loan, and Credit-Builder Loan",5,16,17.86,6,Standard,1619.87,34.73,,,131.14,95,High spent Large value payments,702.42,,5982.9,125
CUS 0x9510,,Janw,33,754-01-5850,Engineer,79772.04,,4,4,19,3,"Student Loan, Credit-Builder Loan, and Credit-Builder Loan",5,16,17.86,6,Standard,1619.87,37.34,,,131.14,281.4, Data Missing,526.02,,5982.9,126
CUS 0x9510,,Janw,33,754-01-5850,Engineer,79772.04,,4,34,19,3,"Student Loan, Credit-Builder Loan, and Credit-Builder Loan",2,16,17.86,6,Standard,1619.87,38.72,,,131.14,178.65,High spent Large value payments,618.77,,5982.9,127
CUS 0x9510,,Janw,33,754-01-5850,Engineer,79772.04,,4,4,19,3,"Student Loan, Credit-Builder Loan, and Credit-Builder Loan",5,16,19.86,6,Above Standard,1619.87,23.98,,,131.14,720.87,Low spent Small value payments,126.56,,5982.9,128
CUS 0x8d38,,Mollenkampa,42,471-94-4094,Scientist,22416.225,,0,6,3,3,"Mortgage Loan, Auto Loan, and Home Equity Loan",14,Data Missing,6.93,4,Good,397.34,31.82,,,39.03,96.46,High spent Small value payments,292,,1681.22,238
CUS 0x8d38,,Mollenkampa,42,471-94-4094,Scientist,22416.225,,0,6,3,3,"Mortgage Loan, Auto Loan, and Home Equity Loan",10,11,6.93,4,Good,397.34,32.83,,,39.03,131.33,Low spent Medium value payments,277.14,,1681.22,239
CUS 0x8d38,,Mollenkampa,42,471-94-4094,Scientist,22416.225,,0,6,3,3,"Mortgage Loan, Auto Loan, and Home Equity Loan",19,9,6.93,4,Above Standard,397.34,33.81,,,39.03,85.2,Low spent Medium value payments,323.27,,1681.22,240
CUS 0x8d38,,Mollenkampa,42,471-94-4094,Scientist,22416.225,,0,6,3,3,"Mortgage Loan, Auto Loan, and Home Equity Loan",14,10,6.93,4,Good,397.34,23.21,,,39.03,103.09,High spent Small value payments,285.38,,1681.22,241
CUS 0xe34,,Data MIssing,43,366-72-5485,Entrepreneur,63658.26,,3,6,12,2,"Student Loan, and Mortgage Loan",24,20,17.57,8,Standard,498.59,27.59,,,81.24,156.28,High spent Small value payments,550.67,,4774.37,322
CUS 0xe34,,Shalal-Esas,43,366-72-5485,Entrepreneur,63658.26,,3,6,12,2,"Student Loan, and Mortgage Loan",24,23,14.57,8,Standard,498.59,36.27,,,81.24,115.67,High spent Large value payments,571.28,,4774.37,323
CUS 0xe34,,Shalal-Esas,34,366-72-5485,Entrepreneur,63658.26,,3,6,12,2,"Student Loan, and Mortgage Loan",24,17,14.57,8,Standard,498.59,35.15,,,81.24,638.1,Low spent Small value payments,98.85,,4774.37,324
CUS 0xe34,,Shalal-Esas,43,366-72-5485,Entrepreneur,63658.26,,3,6,12,2,"Student Loan, and Mortgage Loan",24,20,14.57,8,Standard,498.59,36.06,,,81.24,145.19,High spent Medium value payments,551.76,,4774.37,325
CUS 0xab8,,Rebekahb,44,403-76-8313,Doctor,74820.12,,9,6,27,5,"Mortgage Loan, Credit-Builder Loan, Not Specified, Student Loan, and Personal Loan",22,17,0.72,11,Bad,2532,35.22,,,255.58,358.38,Low spent Medium value payments,317.14,,5611.51,39
CUS 0xab8,,Data MIssing,44,403-76-8313,Doctor,74820.12,,9,6,27,5,"Mortgage Loan, Credit-Builder Loan, Not Specified, Student Loan, and Personal Loan",22,17,0.72,11,Bad,2532,32.11,,,255.58,352.68,Low spent Small value payments,332.84,,5611.51,40
CUS 0xab8,,Rebekahb,44,403-76-8313,Doctor,74820.12,,9,6,27,5,"Mortgage Loan, Credit-Builder Loan, Not Specified, Student Loan, and Personal Loan",25,17,0.72,11,Bad,2532,37.04,,,255.58,462.47, Data Missing,203.05,,5611.51,41
CUS 0xab8,,Rebekahb,44,403-76-8313,       ,74820.12,,9,6,27,5,"Mortgage Loan, Credit-Builder Loan, Not Specified, Student Loan, and Personal Loan",22,17,-3.28,11,Bad,2532,41.31,,,255.58,10000,High spent Large value payments,590.87,,5611.51,42
CUS 0xb3cb,,Karen Freifeldq,53,304-95-5483,Writer,29462.18,,5,5,8,1,Home Equity Loan,29,16,5.03,4,Standard,1477.96,40.99,,,16.71,53.55,High spent Large value payments,420.75,,2209.66,287
CUS 0xb3cb,,Karen Freifeldq,53,304-95-5483,Writer,29462.18,,5,5,8,1,Home Equity Loan,29,16,5.03,4,Standard,1477.96,22.56,,,16.71,333.84,Low spent Small value payments,190.46,,2209.66,288
CUS 0xb3cb,,Karen Freifeldq,53,304-95-5483,Writer,29462.18,,5,5,8,1,Home Equity Loan,29,16,5.03,9,Standard,1477.96,33.65,,,16.71,21.74,High spent Large value payments,452.56,,2209.66,289
CUS 0xb3cb,,Karen Freifeldq,53,304-95-5483,Writer,29462.18,,5,5,8,1,Home Equity Loan,29,14,-0.97,9,Standard,1477.96,40.61,,,16.71,131.3,High spent Small value payments,363,,2209.66,290
CUS 0x5607,,Georgez,38,728-13-8219,Lawyer,118111.08,,2,6,7,3,"Home Equity Loan, Auto Loan, and Not Specified",27,586,4.55,1,Above Standard,390.11,34.29,,,219.95,10000,High spent Large value payments,850.27,,8858.33,246
CUS 0x5607,,Georgez,38,728-13-8219,Lawyer,118111.08,,2,6,7,3,"Home Equity Loan, Auto Loan, and Not Specified",24,3,4.55,5,Good,390.11,40.02,,,219.95,219.02,High spent Small value payments,828.29,,8858.33,247
CUS 0x5607,,Georgez,38,728-13-8219,       ,118111.08,,2,6,7,3,"Home Equity Loan, Auto Loan, and Not Specified",27,3,4.55,5,Good,390.11,35.5,,,219.95,955.49,Low spent Medium value payments,111.82,,8858.33,248
CUS 0x5607,,Georgez,34,728-13-8219,Lawyer,118111.08,,2,6,7,3,"Home Equity Loan, Auto Loan, and Not Specified",29,3,4.55,5,Good,390.11,35.73,,,219.95,122.37, Data Missing,914.94,,8858.33,249
CUS 0x41dc,,Deepay,22,054-35-0954,Accountant,10132.985,,9,7,29,7,"Debt Consolidation Loan, Payday Loan, Student Loan, Not Specified, Mortgage Loan, Auto Loan, and Not Specified",55,25,8.8,7,Above Standard,1933.63,29.59,,,45.3,72.59,Low spent Large value payments,236.36,,759.97,185
CUS 0x41dc,,Deepay,22,054-35-0954,Accountant,10132.985,,9,7,29,7,"Debt Consolidation Loan, Payday Loan, Student Loan, Not Specified, Mortgage Loan, Auto Loan, and Not Specified",55,25,9.8,7,Bad,1933.63,25.29,,,45.3,43.15,Low spent Medium value payments,275.79,,759.97,186
CUS 0x41dc,,Deepay,23,054-35-0954,Accountant,10132.985,,9,7,29,7,"Debt Consolidation Loan, Payday Loan, Student Loan, Not Specified, Mortgage Loan, Auto Loan, and Not Specified",55,23,3.8,7,Bad,1933.63,25.35,,,45.3,47.74, Data Missing,281.2,,759.97,187
CUS 0x41dc,,Deepay,23,054-35-0954,Accountant,10132.985,,9,7,29,7,"Debt Consolidation Loan, Payday Loan, Student Loan, Not Specified, Mortgage Loan, Auto Loan, and Not Specified",55,23,9.8,7,Bad,1933.63,39.78,,,45.3,35.81,Low spent Medium value payments,283.14,,759.97,188
CUS 0x6a95,,Lynnleyw,39,417-58-4970,       ,53530.53,,8,9,26,7,"Credit-Builder Loan, Personal Loan, Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Home Equity Loan, and Payday Loan",56,17,8.12,11,Bad,1952.97,26.6,,,218.71,10000,High spent Small value payments,197.28,,4014.79,208
CUS 0x6a95,,Lynnleyw,34,Data MIssing,Journalist,53530.53,,8,9,26,7,"Credit-Builder Loan, Personal Loan, Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Home Equity Loan, and Payday Loan",56,17,15.12,11,Above Standard,1952.97,28.08,,,218.71,104.74,High spent Medium value payments,358.13,,4014.79,209
CUS 0x6a95,,Lynnleyw,39,417-58-4970,Journalist,53530.53,,8,9,26,7,"Credit-Builder Loan, Personal Loan, Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Home Equity Loan, and Payday Loan",61,16,8.12,11,Bad,1952.97,31.96,,,218.71,10000,High spent Medium value payments,373.55,,4014.79,210
CUS 0x6a95,,Lynnleyw,40,417-58-4970,Journalist,53530.53,,8,9,26,7,"Credit-Builder Loan, Personal Loan, Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Home Equity Loan, and Payday Loan",56,18,8.12,11,Bad,1952.97,26.09,,,218.71,221.43,High spent Small value payments,251.45,,4014.79,
CUS 0xb350,,Lucia Mutikanit,26,423-03-2422,Musician,8918.13,,7,6,27,8,"Personal Loan, Payday Loan, Student Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, and Home Equity Loan",40,14,2.9,10,Bad,1912.96,23.34,,,39.81,33.93,Low spent Small value payments,298.78,,668.86,131
CUS 0xb350,,Lucia Mutikanit,27,423-03-2422,Musician,8918.13,,7,6,27,8,"Personal Loan, Payday Loan, Student Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, and Home Equity Loan",40,873,2.9,10,Bad,1912.96,35.2,,,39.81,20.48,High spent Medium value payments,272.24,,668.86,132
CUS 0xb350,,Data MIssing,27,423-03-2422,Musician,8918.13,,7,6,27,8,"Personal Loan, Payday Loan, Student Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, and Home Equity Loan",41,16,2.9,10,Bad,1912.96,26.34,,,39.81,109.12,Low spent Small value payments,223.59,,668.86,133
CUS 0xb350,,Lucia Mutikanit,27,423-03-2422,Musician,8918.13,,7,6,27,8,"Personal Loan, Payday Loan, Student Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, and Home Equity Loan",40,17,2.9,10,Bad,1912.96,34.45,,,39.81,68.4,Low spent Small value payments,264.32,,668.86,134
CUS 0x3798,,Data MIssing,55,698-19-2277,Lawyer,129903.88,,7,6,20,1,Home Equity Loan,12,12,15.13,3,Standard,1227.21,33.72,,,104.75,990.23, Data Missing,238.86,,9742.79,289
CUS 0x3798,,Data MIssing,55,698-19-2277,Lawyer,129903.88,,34,6,20,1,Home Equity Loan,16,10,15.13,3,Standard,1227.21,28.53,,,104.75,142.43,High spent Large value payments,1046.66,,9742.79,290
CUS 0x3798,,Rhysx,55,698-19-2277,Lawyer,129903.88,,7,6,20,1,Home Equity Loan,12,10,15.13,5,Standard,1227.21,40.29,,,104.75,233.38,High spent Medium value payments,965.7,,9742.79,291
CUS 0x3798,,Rhysx,55,698-19-2277,Lawyer,129903.88,,7,6,20,1,Home Equity Loan,12,Data Missing,15.13,5,Above Standard,1227.21,29.27,,,104.75,100.38,High spent Large value payments,1088.7,,9742.79,292
CUS 0x2c8f,,Dinesh Nairv,26,364-46-1763,       ,54275.88,,7,10,30,6,"Not Specified, Auto Loan, Auto Loan, Debt Consolidation Loan, Mortgage Loan, and Credit-Builder Loan",16,16,4.04,15,Bad,4569.66,29.88,,,192.17,121.04, Data Missing,402.69,,4070.69,167
CUS 0x2c8f,,Dinesh Nairv,26,364-46-1763,Entrepreneur,54275.88,,7,10,30,6,"Not Specified, Auto Loan, Auto Loan, Debt Consolidation Loan, Mortgage Loan, and Credit-Builder Loan",11,16,4.04,15,Bad,4569.66,34.31,,,192.17,67.26,High spent Medium value payments,466.47,,4070.69,168
CUS 0x2c8f,,Dinesh Nairv,27,364-46-1763,Entrepreneur,54275.88,,7,10,30,6,"Not Specified, Auto Loan, Auto Loan, Debt Consolidation Loan, Mortgage Loan, and Credit-Builder Loan",11,16,4.04,15,Bad,4569.66,27.91,,,192.17,51.26,High spent Large value payments,472.47,,4070.69,169
CUS 0x2c8f,,Dinesh Nairv,27,364-46-1763,Entrepreneur,54275.88,,7,10,30,6,"Not Specified, Auto Loan, Auto Loan, Debt Consolidation Loan, Mortgage Loan, and Credit-Builder Loan",13,16,0.04,15,Bad,4569.66,26.7,,,192.17,356.73,Low spent Small value payments,217,,4070.69,170
CUS 0x83cc,,Wahbao,35,889-16-8033,Engineer,125047.24,,2,5,34,0,,15,4,7.83,3,Good,1223.02,34.78,,,0,281.03,High spent Medium value payments,1037.23,,9378.54,331
CUS 0x83cc,,Wahbao,35,889-16-8033,       ,125047.24,,2,5,9,0,,11,3,7.83,3,Good,1223.02,30.81,,,0,135.7,High spent Large value payments,1172.56,,9378.54,332
CUS 0x83cc,,Wahbao,35,889-16-8033,Engineer,125047.24,,2,5,9,0,,11,4,6.83,3,Good,1223.02,37.17,,,0,1026.18,Low spent Medium value payments,322.08,,9378.54,333
CUS 0x83cc,,Wahbao,35,889-16-8033,Engineer,125047.24,,2,5,9,0,,11,6,7.83,3,Good,1223.02,42.6,,,0,568.46,Low spent Small value payments,789.8,,9378.54,334
CUS 0xa972,,Jacobse,26,974-41-8956,Teacher,45403.1,,5,5,8,0,,16,12,10.7,8,Standard,721.95,35.73,,,0,48.65,High spent Large value payments,545.01,,3405.23,219
CUS 0xa972,,Jacobse,26,974-41-8956,       ,45403.1,,5,34,8,0,,11,12,10.7,8,Standard,721.95,24.74,,,0,47.11,High spent Medium value payments,556.54,,3405.23,220
CUS 0xa972,,Jacobse,27,974-41-8956,Teacher,45403.1,,5,5,34,0,,16,12,10.7,8,Standard,721.95,37.35,,,0,155.22,High spent Small value payments,458.44,,3405.23,221
CUS 0xa972,,Jacobse,27,974-41-8956,       ,45403.1,,5,5,8,0,,14,15,10.7,8,Standard,721.95,35.81,,,0,203.32,Low spent Small value payments,440.34,,3405.23,222
CUS 0x38a2,,Careyq,39,175-60-9565,       ,8545.26,,8,9,31,6,"Credit-Builder Loan, Student Loan, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, and Personal Loan",17,20,19.74,8,Bad,4953.93,27.17,,,26.49,39.93,High spent Small value payments,294.39,,640.89,129
CUS 0x38a2,,Careyq,39,175-60-9565,Writer,8545.26,,8,9,31,6,"Credit-Builder Loan, Student Loan, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, and Personal Loan",17,Data Missing,19.74,8,Bad,4953.93,34.14,,,26.49,40.78,Low spent Medium value payments,313.53,,640.89,130
CUS 0x38a2,,Careyq,39,175-60-9565,Writer,8545.26,,8,9,31,6,"Credit-Builder Loan, Student Loan, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, and Personal Loan",17,20,19.74,8,Bad,4953.93,40.17,,,26.49,46.97,Low spent Large value payments,297.35,,640.89,131
CUS 0x38a2,,Careyq,39,175-60-9565,Writer,8545.26,,8,9,31,6,"Credit-Builder Loan, Student Loan, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, and Personal Loan",21,21,19.74,8,Bad,4953.93,28.66,,,26.49,118.87,Low spent Small value payments,245.45,,640.89,132
CUS 0xa8c1,,Leigh Thomask,46,975-52-9116,Lawyer,32017.75,,7,7,8,4,"Payday Loan, Mortgage Loan, Credit-Builder Loan, and Auto Loan",3,19,10.8,9,Above Standard,776.86,26.94,,,73.29,,High spent Small value payments,421.19,,2401.33,130
CUS 0xa8c1,,Leigh Thomask,46,975-52-9116,Lawyer,32017.75,,7,7,8,4,"Payday Loan, Mortgage Loan, Credit-Builder Loan, and Auto Loan",7,21,10.8,9,Standard,776.86,38.85,,,73.29,54,High spent Medium value payments,413.23,,2401.33,131
CUS 0xa8c1,,Leigh Thomask,46,975-52-9116,       ,32017.75,,7,7,8,4,"Payday Loan, Mortgage Loan, Credit-Builder Loan, and Auto Loan",7,Data Missing,10.8,9,Standard,776.86,38.5,,,73.29,40.2,High spent Medium value payments,427.03,,2401.33,132
CUS 0xa8c1,,Leigh Thomask,46,975-52-9116,Lawyer,32017.75,,7,7,8,4,"Payday Loan, Mortgage Loan, Credit-Builder Loan, and Auto Loan",7,20,10.8,Data Missing,Standard,776.86,37.06,,,73.29,70.65,High spent Small value payments,406.58,,2401.33,133
CUS 0x8d7,,Gancep,36,514-69-0830,Developer,110064.33,,5,4,5,2,"Credit-Builder Loan, and Mortgage Loan",28,19,11.08,1,Standard,456.58,37.73,,,136.94,106.39,High spent Large value payments,906.17,,8254.82,268
CUS 0x8d7,,Gancep,37,514-69-0830,Developer,110064.33,,5,4,5,2,"Credit-Builder Loan, and Mortgage Loan",28,16,11.08,5,Standard,456.58,42.24,,,136.94,205.2,High spent Medium value payments,817.36,,8254.82,269
